"","IDs","Passagers","Jour","Heure","nb","prix_moyen"
"588",1774,5,NA,NA,1,0.626507936507936
"589",1775,5,NA,NA,2,1.25301587301587
"590",1776,3,NA,NA,2,0.0146953405017921
"591",1777,1,NA,NA,2,0.0134715025906736
"592",1779,1,NA,NA,2,0.15531914893617
"593",1785,1,NA,NA,1,0.304932735426009
"594",1786,1,NA,NA,1,0.304932735426009
"595",1795,1,NA,NA,2,0.677272727272727
"596",1796,1,NA,NA,4,0.309762237762238
"597",1796,5,NA,NA,2,0.414632352941176
"598",1797,1,NA,NA,2,0.366812227074236
"599",1798,4,NA,NA,2,0.445649717514124
"600",1799,1,NA,NA,16,0.416737277030459
"601",1799,2,NA,NA,4,0.375500766780701
"602",1800,1,NA,NA,5,0.479100241545894
"603",1800,4,NA,NA,1,0.26551724137931
"604",1801,1,NA,NA,3,0.305389811426963
"605",1801,2,NA,NA,5,0.41
"606",1802,1,NA,NA,5,0.308093484407917
"607",1803,1,NA,NA,4,0.358914473684211
"608",1804,1,NA,NA,4,0.471534709193246
"609",1805,1,NA,NA,1,0.205691056910569
"610",1805,3,NA,NA,2,0.391582278481013
"611",1808,1,NA,NA,1,0.228703703703704
"612",1809,1,NA,NA,6,0.350006889329806
"613",1811,1,NA,NA,2,0.394594594594595
"614",1812,1,NA,NA,2,0.0340909090909091
"615",1815,1,NA,NA,2,0.403033707865169
"616",1816,1,NA,NA,6,0.337124522005837
"617",1817,2,NA,NA,2,0.648233886856178
"618",1818,2,NA,NA,3,0.986870250492542
"619",1819,2,NA,NA,4,0.858023900981647
"620",1819,5,NA,NA,1,0.354929577464789
"621",1820,2,NA,NA,2,1.35454545454545
"622",1821,2,NA,NA,2,1.35454545454545
"623",1822,2,NA,NA,1,0.677272727272727
"624",1823,3,NA,NA,2,0.577546012269939
"625",1824,1,NA,NA,2,0.555555555555556
"626",1825,2,NA,NA,1,0.192176870748299
"627",1826,1,NA,NA,2,0.895654596100279
"628",1826,2,NA,NA,1,0.192176870748299
"629",1827,2,NA,NA,2,0.523461538461538
"630",1829,1,NA,NA,3,1.32325301204819
"631",1831,1,NA,NA,2,0.559206798866856
"632",1834,1,NA,NA,2,0.481241379310345
"633",1838,1,NA,NA,2,0.485777777777778
"634",1839,1,NA,NA,5,0.613334721858462
"635",1840,2,NA,NA,3,0.0206567796610169
"636",1843,1,NA,NA,3,0.0190426638917794
"637",1844,2,NA,NA,1,0.168482490272374
"638",1845,2,NA,NA,2,0.336964980544747
"639",1846,1,NA,NA,2,1.12010152284264
"640",1847,1,NA,NA,2,0.667515923566879
"641",1849,1,NA,NA,3,0.0102731061773244
"642",1850,1,NA,NA,3,0.0106477351972884
"643",1851,1,NA,NA,1,0.00475184794086589
"644",1852,1,NA,NA,4,0.00932501867257321
"645",1853,1,NA,NA,5,0.547407280419712
"646",1853,2,NA,NA,4,0.0120833655441447
"647",1854,2,NA,NA,2,0.00501002004008016
"648",1855,1,NA,NA,2,0.0179616548940464
"649",1856,1,NA,NA,12,0.118107599151674
"650",1857,1,NA,NA,11,0.0512718569706511
"651",1858,1,NA,NA,7,0.0249482813098193
"652",1859,1,NA,NA,10,0.0937091114438303
"653",1859,4,NA,NA,2,0.00741482965931864
"654",1860,1,NA,NA,4,0.0154165483033244
"655",1860,4,NA,NA,1,0.00370741482965932
"656",1864,1,NA,NA,2,0.00715667311411992
"657",1865,1,NA,NA,1,0.00357833655705996
"658",1866,1,NA,NA,1,0.00609390609390609
"659",1867,1,NA,NA,4,0.0750930625570395
"660",1871,1,NA,NA,2,0.0223099703849951
"661",1876,1,NA,NA,1,0.00485961123110151
"662",1877,1,NA,NA,1,0.00485961123110151
"663",1882,2,NA,NA,3,0.116703662597114
"664",1885,2,NA,NA,3,0.111442841287458
"665",1887,1,NA,NA,1,0.0496333333333333
"666",1888,1,NA,NA,1,0.0496333333333333
"667",1941,3,NA,NA,2,0.0985401459854015
"668",1942,3,NA,NA,1,0.0492700729927007
"669",1955,1,NA,NA,4,0.609216255442671
"670",1981,1,NA,NA,2,0.510769230769231
"671",1990,1,NA,NA,2,0.891024734982332
"672",1992,1,NA,NA,2,0.479872204472843
"673",1993,1,NA,NA,3,1.30741935483871
"674",1997,1,NA,NA,2,0.966542750929368
"675",1998,1,NA,NA,2,0.580687830687831
"676",1999,1,NA,NA,1,0.385371179039301
"677",1999,6,NA,NA,2,0.00332963374028857
"678",2000,1,NA,NA,1,0.385371179039301
"679",2001,1,NA,NA,1,0.064258064516129
"680",2002,1,NA,NA,1,0.064258064516129
"681",2010,5,NA,NA,2,1.25301587301587
"682",2012,3,NA,NA,2,0.0146953405017921
"683",2013,1,NA,NA,2,0.0134715025906736
"684",2015,1,NA,NA,2,0.15531914893617
"685",2021,1,NA,NA,2,0.609865470852018
"686",2022,5,NA,NA,1,0.335294117647059
"687",2031,1,NA,NA,2,0.677272727272727
"688",2031,5,NA,NA,2,0.414632352941176
"689",2032,1,NA,NA,5,0.267643529687198
"690",2033,1,NA,NA,1,0.183406113537118
"691",2033,4,NA,NA,1,0.222824858757062
"692",2034,1,NA,NA,4,0.230108951755828
"693",2034,4,NA,NA,1,0.222824858757062
"694",2035,1,NA,NA,13,0.342020714276269
"695",2035,2,NA,NA,4,0.375500766780701
"696",2036,1,NA,NA,4,0.662083333333333
"697",2036,2,NA,NA,4,0.327857142857143
"698",2036,4,NA,NA,2,0.531034482758621
"699",2037,1,NA,NA,5,0.316521733243191
"700",2038,1,NA,NA,12,0.367558082455529
"701",2039,1,NA,NA,4,0.424112644415918
"702",2040,1,NA,NA,2,0.210076297686054
"703",2041,1,NA,NA,3,0.312921826141338
"704",2041,3,NA,NA,1,0.195791139240506
"705",2042,3,NA,NA,1,0.195791139240506
"706",2044,1,NA,NA,3,0.172563244047619
"707",2045,1,NA,NA,4,0.462103174603175
"708",2046,1,NA,NA,1,0.197297297297297
"709",2047,1,NA,NA,1,0.197297297297297
"710",2048,1,NA,NA,2,0.0340909090909091
"711",2051,1,NA,NA,2,0.403033707865169
"712",2051,3,NA,NA,1,0.160540540540541
"713",2052,1,NA,NA,9,0.377010977622583
"714",2052,3,NA,NA,2,0.321081081081081
"715",2053,2,NA,NA,3,1.85758513931889
"716",2054,1,NA,NA,2,0.327014218009479
"717",2054,2,NA,NA,3,0.542253521126761
"718",2054,5,NA,NA,1,0.175
"719",2055,1,NA,NA,1,0.163507109004739
"720",2055,5,NA,NA,2,0.709859154929577
"721",2058,3,NA,NA,1,0.288773006134969
"722",2059,1,NA,NA,2,0.555555555555556
"723",2059,3,NA,NA,1,0.288773006134969
"724",2060,1,NA,NA,1,0.277777777777778
"725",2062,1,NA,NA,2,0.895654596100279
"726",2062,2,NA,NA,4,0.453907639979069
"727",2064,1,NA,NA,2,0.882168674698795
"728",2066,1,NA,NA,3,0.838810198300283
"729",2070,1,NA,NA,2,0.481241379310345
"730",2073,1,NA,NA,2,0.485777777777778
"731",2074,1,NA,NA,3,0.41805461393597
"732",2074,2,NA,NA,1,0.00688559322033898
"733",2075,2,NA,NA,2,0.013771186440678
"734",2078,1,NA,NA,3,0.0190426638917794
"735",2079,2,NA,NA,1,0.168482490272374
"736",2080,2,NA,NA,2,0.336964980544747
"737",2082,1,NA,NA,2,1.12010152284264
"738",2083,1,NA,NA,2,0.667515923566879
"739",2084,1,NA,NA,3,0.0102731061773244
"740",2085,1,NA,NA,3,0.0106477351972884
"741",2086,1,NA,NA,1,0.00475184794086589
"742",2087,1,NA,NA,5,0.0116116040384269
"743",2087,2,NA,NA,1,0.00722057368941642
"744",2088,1,NA,NA,3,1.27722772277228
"745",2088,2,NA,NA,2,0.0144411473788328
"746",2089,1,NA,NA,2,0.786163522012579
"747",2089,2,NA,NA,2,0.00501002004008016
"748",2090,1,NA,NA,2,0.0179616548940464
"749",2091,1,NA,NA,11,0.0267601748826296
"750",2092,1,NA,NA,15,0.0959887693161509
"751",2093,1,NA,NA,7,0.0312418570548039
"752",2094,1,NA,NA,6,0.0164212047490423
"753",2094,4,NA,NA,2,0.00741482965931864
"754",2095,1,NA,NA,7,0.169331430621228
"755",2095,4,NA,NA,1,0.00370741482965932
"756",2099,1,NA,NA,2,0.00715667311411992
"757",2101,1,NA,NA,1,0.00609390609390609
"758",2102,1,NA,NA,5,0.0781400156039925
"759",2106,1,NA,NA,3,0.0334649555774926
"760",2111,1,NA,NA,1,0.00485961123110151
"761",2112,1,NA,NA,2,0.00971922246220302
"762",2117,2,NA,NA,3,0.116703662597114
"763",2120,2,NA,NA,3,0.111442841287458
"764",2122,1,NA,NA,1,0.0496333333333333
"765",2123,1,NA,NA,2,0.0992666666666667
"766",2157,1,NA,NA,2,0.382051282051282
"767",2167,3,NA,NA,1,1.5
"768",2178,3,NA,NA,2,0.0985401459854015
"769",2191,1,NA,NA,2,0.576923076923077
"770",2192,1,NA,NA,3,0.962264150943396
"771",2217,1,NA,NA,2,0.510769230769231
"772",2226,1,NA,NA,1,0.445512367491166
"773",2227,1,NA,NA,2,0.891024734982332
"774",2228,1,NA,NA,2,0.479872204472843
"775",2230,1,NA,NA,2,0.871612903225806
"776",2233,1,NA,NA,2,0.966542750929368
"777",2234,1,NA,NA,2,0.580687830687831
"778",2235,1,NA,NA,2,0.770742358078603
"779",2235,6,NA,NA,2,0.00332963374028857
"780",2238,1,NA,NA,3,0.192774193548387
"781",2245,5,NA,NA,3,1.87952380952381
"782",2248,3,NA,NA,2,0.0146953405017921
"783",2249,1,NA,NA,2,0.0134715025906736
"784",2251,1,NA,NA,2,0.15531914893617
"785",2257,1,NA,NA,2,0.609865470852018
"786",2258,5,NA,NA,2,0.670588235294118
"787",2266,1,NA,NA,2,0.677272727272727
"788",2267,1,NA,NA,1,0.172
"789",2267,5,NA,NA,2,0.414632352941176
"790",2268,1,NA,NA,5,0.271445567532904
"791",2269,4,NA,NA,2,0.445649717514124
"792",2270,1,NA,NA,11,0.325455162370982
"793",2270,2,NA,NA,3,0.271627934410758
"794",2271,1,NA,NA,8,0.357133023939761
"795",2271,2,NA,NA,1,0.207745664739884
"796",2271,6,NA,NA,2,0.513239436619718
"797",2272,1,NA,NA,6,0.357809040482222
"798",2272,2,NA,NA,4,0.327857142857143
"799",2272,4,NA,NA,2,0.531034482758621
"800",2273,1,NA,NA,5,0.229986652777818
"801",2274,1,NA,NA,7,0.307795093015782
"802",2275,1,NA,NA,4,0.451528298936836
"803",2276,1,NA,NA,2,0.411382113821138
"804",2276,2,NA,NA,1,0.159071729957806
"805",2277,1,NA,NA,3,0.643384615384615
"806",2278,3,NA,NA,2,0.391582278481013
"807",2280,1,NA,NA,4,0.291610863095238
"808",2281,1,NA,NA,2,0.457407407407407
"809",2282,1,NA,NA,2,0.394594594594595
"810",2283,1,NA,NA,3,0.0511363636363636
"811",2286,1,NA,NA,1,0.194329896907216
"812",2287,1,NA,NA,10,0.404201894190367
"813",2287,3,NA,NA,2,0.321081081081081
"814",2288,1,NA,NA,6,0.328676558330981
"815",2288,2,NA,NA,2,1.23839009287926
"816",2288,5,NA,NA,2,0.447154471544715
"817",2289,1,NA,NA,3,0.183268845242601
"818",2289,2,NA,NA,1,0.18075117370892
"819",2289,5,NA,NA,3,0.525
"820",2290,1,NA,NA,2,0.327014218009479
"821",2290,2,NA,NA,1,0.18075117370892
"822",2291,5,NA,NA,2,0.709859154929577
"823",2293,2,NA,NA,2,0.342713567839196
"824",2294,1,NA,NA,1,0.277777777777778
"825",2294,3,NA,NA,2,0.577546012269939
"826",2295,1,NA,NA,1,0.277777777777778
"827",2297,1,NA,NA,2,0.895654596100279
"828",2297,2,NA,NA,1,0.261730769230769
"829",2298,2,NA,NA,4,0.453907639979069
"830",2299,1,NA,NA,1,0.441084337349398
"831",2300,1,NA,NA,2,0.882168674698795
"832",2301,1,NA,NA,1,0.279603399433428
"833",2302,1,NA,NA,1,0.279603399433428
"834",2306,1,NA,NA,2,0.481241379310345
"835",2308,1,NA,NA,2,0.485777777777778
"836",2309,1,NA,NA,2,0.593220338983051
"837",2309,2,NA,NA,1,0.00688559322033898
"838",2310,1,NA,NA,1,0.296610169491525
"839",2310,2,NA,NA,2,0.013771186440678
"840",2312,1,NA,NA,1,0.00634755463059313
"841",2313,1,NA,NA,2,0.0126951092611863
"842",2314,2,NA,NA,1,0.168482490272374
"843",2315,2,NA,NA,2,0.336964980544747
"844",2317,1,NA,NA,1,0.56005076142132
"845",2318,1,NA,NA,1,0.56005076142132
"846",2319,1,NA,NA,7,0.234003121168201
"847",2320,1,NA,NA,1,0.0073482428115016
"848",2321,1,NA,NA,1,0.00475184794086589
"849",2322,1,NA,NA,4,0.00923568006799392
"850",2322,2,NA,NA,1,0.00722057368941642
"851",2323,2,NA,NA,2,0.0144411473788328
"852",2324,1,NA,NA,4,0.818824335263715
"853",2324,2,NA,NA,3,0.00751503006012024
"854",2325,1,NA,NA,2,0.0179616548940464
"855",2326,1,NA,NA,10,0.0251839210443491
"856",2327,1,NA,NA,14,0.0952588423088516
"857",2328,1,NA,NA,8,0.0330020611364365
"858",2329,1,NA,NA,6,0.0207777961075438
"859",2329,4,NA,NA,2,0.00741482965931864
"860",2330,1,NA,NA,5,0.0198051084611154
"861",2330,4,NA,NA,1,0.00370741482965932
"862",2331,1,NA,NA,2,0.468384074941452
"863",2334,1,NA,NA,2,0.00715667311411992
"864",2335,1,NA,NA,1,0.00357833655705996
"865",2336,1,NA,NA,1,0.00609390609390609
"866",2337,1,NA,NA,5,0.0781400156039925
"867",2341,1,NA,NA,3,0.0334649555774926
"868",2346,1,NA,NA,1,0.00485961123110151
"869",2347,1,NA,NA,2,0.00971922246220302
"870",2352,2,NA,NA,3,0.116703662597114
"871",2355,2,NA,NA,3,0.111442841287458
"872",2357,1,NA,NA,1,0.0496333333333333
"873",2358,1,NA,NA,2,0.0992666666666667
"874",2393,1,NA,NA,2,0.382051282051282
"875",2403,3,NA,NA,1,1.5
"876",2415,3,NA,NA,3,0.147810218978102
"877",2428,1,NA,NA,2,0.576923076923077
"878",2429,1,NA,NA,2,0.641509433962264
"879",2453,1,NA,NA,1,0.255384615384615
"880",2454,1,NA,NA,2,0.510769230769231
"881",2463,1,NA,NA,1,0.445512367491166
"882",2464,1,NA,NA,3,0.462692285982005
"883",2466,1,NA,NA,1,0.435806451612903
"884",2467,1,NA,NA,2,0.871612903225806
"885",2469,1,NA,NA,2,0.966542750929368
"886",2470,1,NA,NA,2,0.580687830687831
"887",2471,1,NA,NA,2,0.770742358078603
"888",2471,6,NA,NA,2,0.00332963374028857
"889",2475,1,NA,NA,2,0.128516129032258
"890",2480,5,NA,NA,2,1.25301587301587
"891",2481,5,NA,NA,1,0.626507936507936
"892",2484,3,NA,NA,2,0.0146953405017921
"893",2485,1,NA,NA,2,0.0134715025906736
"894",2487,1,NA,NA,2,0.15531914893617
"895",2493,1,NA,NA,3,0.914798206278027
"896",2494,5,NA,NA,2,0.670588235294118
"897",2502,1,NA,NA,2,0.677272727272727
"898",2503,1,NA,NA,2,0.344
"899",2503,5,NA,NA,2,0.414632352941176
"900",2504,1,NA,NA,4,0.321168351299356
"901",2505,1,NA,NA,2,0.217302071772105
"902",2505,4,NA,NA,3,0.668474576271186
"903",2506,1,NA,NA,17,0.387981734709159
"904",2506,2,NA,NA,4,0.375500766780701
"905",2506,6,NA,NA,1,0.256619718309859
"906",2507,1,NA,NA,6,0.445331501831502
"907",2507,2,NA,NA,3,0.245714285714286
"908",2507,6,NA,NA,2,0.513239436619718
"909",2508,1,NA,NA,4,0.384576414297777
"910",2508,2,NA,NA,2,0.163928571428571
"911",2508,4,NA,NA,2,0.531034482758621
"912",2509,1,NA,NA,9,0.341493308438548
"913",2510,1,NA,NA,3,0.251740966221524
"914",2511,1,NA,NA,5,0.358718671026116
"915",2511,2,NA,NA,2,0.318143459915612
"916",2512,1,NA,NA,4,0.264825456693448
"917",2513,1,NA,NA,2,0.428923076923077
"918",2514,3,NA,NA,2,0.391582278481013
"919",2515,1,NA,NA,1,0.238095238095238
"920",2516,1,NA,NA,3,0.172563244047619
"921",2517,1,NA,NA,1,0.228703703703704
"922",2518,1,NA,NA,4,0.213447917614584
"923",2519,1,NA,NA,1,0.0170454545454545
"924",2522,1,NA,NA,3,0.2919982906896
"925",2522,3,NA,NA,2,0.321081081081081
"926",2522,4,NA,NA,2,0.508771929824561
"927",2523,1,NA,NA,9,0.365730100512775
"928",2523,3,NA,NA,1,0.160540540540541
"929",2524,1,NA,NA,12,0.47676026164149
"930",2524,2,NA,NA,2,1.23839009287926
"931",2524,5,NA,NA,4,0.398577235772358
"932",2525,1,NA,NA,4,0.256486159650283
"933",2525,2,NA,NA,2,0.36150234741784
"934",2526,1,NA,NA,1,0.213872832369942
"935",2526,2,NA,NA,1,0.164622641509434
"936",2526,6,NA,NA,1,0.369565217391304
"937",2527,2,NA,NA,1,0.164622641509434
"938",2527,4,NA,NA,1,0.190322580645161
"939",2527,5,NA,NA,2,0.709859154929577
"940",2528,2,NA,NA,3,0.514070351758794
"941",2528,5,NA,NA,1,0.182352941176471
"942",2530,1,NA,NA,5,0.593764568764569
"943",2530,3,NA,NA,2,0.577546012269939
"944",2533,1,NA,NA,2,0.895654596100279
"945",2533,2,NA,NA,2,0.523461538461538
"946",2534,2,NA,NA,2,0.384353741496599
"947",2535,1,NA,NA,2,0.882168674698795
"948",2536,1,NA,NA,1,0.279603399433428
"949",2537,1,NA,NA,2,0.559206798866856
"950",2542,1,NA,NA,2,0.481241379310345
"951",2543,1,NA,NA,2,0.485777777777778
"952",2544,1,NA,NA,3,0.41805461393597
"953",2544,2,NA,NA,1,0.00688559322033898
"954",2545,1,NA,NA,1,0.296610169491525
"955",2545,2,NA,NA,2,0.013771186440678
"956",2547,1,NA,NA,1,0.00634755463059313
"957",2548,1,NA,NA,2,0.0126951092611863
"958",2550,2,NA,NA,2,0.336964980544747
"959",2553,1,NA,NA,3,1.68015228426396
"960",2554,1,NA,NA,5,0.017246719968862
"961",2555,1,NA,NA,3,0.33743208318919
"962",2556,1,NA,NA,1,0.00475184794086589
"963",2557,1,NA,NA,5,0.0116116040384269
"964",2557,2,NA,NA,1,0.00722057368941642
"965",2558,2,NA,NA,3,0.00847307869943646
"966",2559,1,NA,NA,2,0.851485148514851
"967",2559,2,NA,NA,2,0.00501002004008016
"968",2560,1,NA,NA,5,0.271101942812245
"969",2561,1,NA,NA,11,0.022099215221804
"970",2562,1,NA,NA,13,0.0612393208075639
"971",2563,1,NA,NA,11,0.154950583305561
"972",2564,1,NA,NA,5,0.0114986506623498
"973",2564,4,NA,NA,1,0.00370741482965932
"974",2565,1,NA,NA,4,0.0164853944672441
"975",2565,4,NA,NA,1,0.00370741482965932
"976",2567,1,NA,NA,2,0.468384074941452
"977",2569,1,NA,NA,2,0.00715667311411992
"978",2570,1,NA,NA,1,0.00357833655705996
"979",2571,1,NA,NA,2,0.0121878121878122
"980",2572,1,NA,NA,4,0.0750930625570395
"981",2576,1,NA,NA,3,0.0334649555774926
"982",2581,1,NA,NA,1,0.00485961123110151
"983",2582,1,NA,NA,2,0.00971922246220302
"984",2587,2,NA,NA,2,0.0778024417314095
"985",2590,2,NA,NA,2,0.0742952275249723
"986",2593,1,NA,NA,2,0.0992666666666667
"987",2629,1,NA,NA,2,0.382051282051282
"988",2652,3,NA,NA,2,0.0985401459854015
"989",2664,1,NA,NA,2,0.576923076923077
"990",2665,1,NA,NA,2,0.641509433962264
"991",2690,1,NA,NA,2,0.510769230769231
"992",2700,1,NA,NA,4,0.685448469727588
"993",2701,1,NA,NA,1,0.445512367491166
"994",2703,1,NA,NA,2,0.871612903225806
"995",2704,1,NA,NA,1,0.435806451612903
"996",2705,1,NA,NA,2,0.966542750929368
"997",2706,1,NA,NA,2,0.580687830687831
"998",2707,1,NA,NA,2,0.770742358078603
"999",2707,6,NA,NA,2,0.00332963374028857
"1000",2711,1,NA,NA,2,0.128516129032258
"1001",2711,2,NA,NA,1,1.76666666666667
"1002",2715,5,NA,NA,1,0.626507936507936
"1003",2716,5,NA,NA,1,0.626507936507936
"1004",2720,3,NA,NA,2,0.0146953405017921
"1005",2721,1,NA,NA,2,0.0134715025906736
"1006",2723,1,NA,NA,2,0.15531914893617
"1007",2728,1,NA,NA,2,0.609865470852018
"1008",2730,5,NA,NA,2,0.670588235294118
"1009",2738,1,NA,NA,3,0.424636363636364
"1010",2738,5,NA,NA,2,0.414632352941176
"1011",2739,1,NA,NA,2,0.344
"1012",2740,1,NA,NA,4,0.321168351299356
"1013",2740,4,NA,NA,2,0.445649717514124
"1014",2741,1,NA,NA,10,0.319098762744515
"1015",2741,2,NA,NA,2,0.18775038339035
"1016",2742,1,NA,NA,8,0.298526700210144
"1017",2742,2,NA,NA,4,0.375500766780701
"1018",2742,6,NA,NA,2,0.513239436619718
"1019",2743,1,NA,NA,10,0.51104635189372
"1020",2743,2,NA,NA,4,0.327857142857143
"1021",2743,5,NA,NA,1,0.205050505050505
"1022",2744,1,NA,NA,4,0.40661557969017
"1023",2744,2,NA,NA,1,0.173015873015873
"1024",2744,3,NA,NA,2,0.38180790960452
"1025",2744,4,NA,NA,1,0.26551724137931
"1026",2744,5,NA,NA,1,0.205050505050505
"1027",2745,1,NA,NA,10,0.370024746473549
"1028",2746,1,NA,NA,1,0.257073170731707
"1029",2747,1,NA,NA,8,0.315960296954904
"1030",2747,2,NA,NA,3,0.477215189873418
"1031",2748,1,NA,NA,3,0.294975699558174
"1032",2748,2,NA,NA,2,0.583692307692308
"1033",2750,1,NA,NA,2,0.428923076923077
"1034",2750,3,NA,NA,1,0.195791139240506
"1035",2751,1,NA,NA,3,0.714285714285714
"1036",2751,3,NA,NA,1,0.195791139240506
"1037",2752,1,NA,NA,2,0.10703125
"1038",2753,1,NA,NA,2,0.394594594594595
"1039",2754,1,NA,NA,4,0.245749158249158
"1040",2757,1,NA,NA,1,0.194329896907216
"1041",2758,1,NA,NA,10,0.4054804518534
"1042",2758,3,NA,NA,2,0.321081081081081
"1043",2758,4,NA,NA,2,0.508771929824561
"1044",2759,1,NA,NA,7,0.264431503696221
"1045",2759,2,NA,NA,3,1.85758513931889
"1046",2759,5,NA,NA,3,0.311077235772358
"1047",2760,1,NA,NA,9,0.324225958311433
"1048",2760,2,NA,NA,2,0.36150234741784
"1049",2760,5,NA,NA,2,0.35
"1050",2761,1,NA,NA,5,0.327777103773597
"1051",2761,2,NA,NA,1,0.18075117370892
"1052",2762,2,NA,NA,2,0.329245283018868
"1053",2762,4,NA,NA,2,0.380645161290323
"1054",2762,6,NA,NA,2,0.739130434782609
"1055",2763,2,NA,NA,2,0.342713567839196
"1056",2763,5,NA,NA,2,0.709859154929577
"1057",2764,5,NA,NA,2,0.364705882352941
"1058",2765,1,NA,NA,2,0.555555555555556
"1059",2766,1,NA,NA,1,0.177097902097902
"1060",2766,3,NA,NA,2,0.577546012269939
"1061",2767,1,NA,NA,1,0.177097902097902
"1062",2768,2,NA,NA,3,0.785192307692308
"1063",2769,1,NA,NA,3,0.532621112483129
"1064",2770,1,NA,NA,2,0.882168674698795
"1065",2770,2,NA,NA,2,0.384353741496599
"1066",2772,1,NA,NA,2,0.559206798866856
"1067",2778,1,NA,NA,4,0.483509578544061
"1068",2779,1,NA,NA,2,0.269749529190207
"1069",2779,2,NA,NA,2,0.013771186440678
"1070",2780,1,NA,NA,1,0.296610169491525
"1071",2780,2,NA,NA,1,0.00688559322033898
"1072",2782,1,NA,NA,1,0.00634755463059313
"1073",2783,1,NA,NA,2,0.0126951092611863
"1074",2785,2,NA,NA,3,0.505447470817121
"1075",2788,1,NA,NA,2,0.283324873096447
"1076",2789,1,NA,NA,5,0.19598173886249
"1077",2790,1,NA,NA,1,0.0073482428115016
"1078",2791,1,NA,NA,4,0.225613647413151
"1079",2792,1,NA,NA,4,0.00932501867257321
"1080",2792,2,NA,NA,1,0.00722057368941642
"1081",2793,2,NA,NA,3,0.00847307869943646
"1082",2794,2,NA,NA,2,0.00501002004008016
"1083",2795,1,NA,NA,7,0.227000414281808
"1084",2796,1,NA,NA,13,0.128838158191492
"1085",2797,1,NA,NA,10,0.0114668762082137
"1086",2798,1,NA,NA,10,0.154206864712597
"1087",2799,1,NA,NA,5,0.0114986506623498
"1088",2799,4,NA,NA,2,0.00741482965931864
"1089",2800,1,NA,NA,5,0.0198051084611154
"1090",2800,4,NA,NA,1,0.00370741482965932
"1091",2803,1,NA,NA,2,0.468384074941452
"1092",2804,1,NA,NA,2,0.00715667311411992
"1093",2805,1,NA,NA,1,0.00357833655705996
"1094",2806,1,NA,NA,2,0.0121878121878122
"1095",2807,1,NA,NA,4,0.0750930625570395
"1096",2811,1,NA,NA,2,0.0223099703849951
"1097",2817,1,NA,NA,2,0.00971922246220302
"1098",2822,2,NA,NA,2,0.0778024417314095
"1099",2823,2,NA,NA,1,0.0389012208657048
"1100",2825,2,NA,NA,2,0.0742952275249723
"1101",2826,2,NA,NA,1,0.0371476137624861
"1102",2828,1,NA,NA,3,0.1489
"1103",2847,3,NA,NA,1,0.319254385964912
"1104",2848,3,NA,NA,2,0.638508771929825
"1105",2865,1,NA,NA,2,0.382051282051282
"1106",2888,3,NA,NA,2,0.0985401459854015
"1107",2889,3,NA,NA,1,0.0492700729927007
"1108",2900,1,NA,NA,1,0.288461538461538
"1109",2901,1,NA,NA,1,0.288461538461538
"1110",2902,1,NA,NA,3,0.962264150943396
"1111",2926,1,NA,NA,2,0.510769230769231
"1112",2936,1,NA,NA,2,0.479872204472843
"1113",2937,1,NA,NA,2,0.891024734982332
"1114",2938,1,NA,NA,1,0.445512367491166
"1115",2940,1,NA,NA,2,0.871612903225806
"1116",2941,1,NA,NA,2,0.966542750929368
"1117",2942,1,NA,NA,2,0.580687830687831
"1118",2943,1,NA,NA,2,0.770742358078603
"1119",2943,6,NA,NA,2,0.00332963374028857
"1120",2947,2,NA,NA,2,3.53333333333333
"1121",2948,1,NA,NA,2,0.128516129032258
"1122",2950,5,NA,NA,1,0.626507936507936
"1123",2951,5,NA,NA,2,1.25301587301587
"1124",2956,3,NA,NA,2,0.0146953405017921
"1125",2957,1,NA,NA,2,0.0134715025906736
"1126",2959,1,NA,NA,2,0.15531914893617
"1127",2964,1,NA,NA,2,0.609865470852018
"1128",2965,5,NA,NA,1,0.335294117647059
"1129",2966,5,NA,NA,2,0.670588235294118
"1130",2973,1,NA,NA,2,0.677272727272727
"1131",2974,1,NA,NA,2,0.344
"1132",2974,5,NA,NA,2,0.414632352941176
"1133",2975,1,NA,NA,3,0.252287232418237
"1134",2976,1,NA,NA,1,0.137762237762238
"1135",2976,4,NA,NA,2,0.445649717514124
"1136",2977,1,NA,NA,17,0.390612488661692
"1137",2977,2,NA,NA,4,0.375500766780701
"1138",2978,1,NA,NA,4,0.355723366386982
"1139",2978,2,NA,NA,4,0.327857142857143
"1140",2978,6,NA,NA,2,0.513239436619718
"1141",2979,1,NA,NA,13,0.372711953955972
"1142",2979,2,NA,NA,1,0.164285714285714
"1143",2979,3,NA,NA,1,0.19090395480226
"1144",2979,5,NA,NA,2,0.418633540372671
"1145",2980,1,NA,NA,11,0.289386848421982
"1146",2980,2,NA,NA,2,0.346031746031746
"1147",2980,3,NA,NA,1,0.19090395480226
"1148",2980,4,NA,NA,2,0.531034482758621
"1149",2980,5,NA,NA,2,0.41010101010101
"1150",2981,1,NA,NA,6,0.259826343015782
"1151",2982,1,NA,NA,5,0.283893925616888
"1152",2982,2,NA,NA,2,0.318143459915612
"1153",2983,1,NA,NA,8,0.264308916162947
"1154",2983,2,NA,NA,1,0.225806451612903
"1155",2984,1,NA,NA,7,0.378688685259888
"1156",2984,2,NA,NA,2,0.583692307692308
